tile,ra,dec,near_gal,nearest_gal_sep,nearest_gal_id,nearest_gal_dist
"(270, 264)",181.66042,42.0,True,124.35452850421096,NGC4143                       ,15.8176
"(270, 265)",183.10612,42.5,True,109.9433702441912,NGC4143                       ,15.8176
"(270, 272)",194.34013,46.0,True,204.54077130649975,NGC4800                       ,29.2614
"(270, 275)",199.82527,47.5,True,243.4796347008516,NGC5194                       ,8.6043
"(270, 276)",201.75433,48.0,True,86.65973181296907,NGC5195                       ,8.5936
"(270, 277)",203.73666,48.5,True,176.68112805063294,NGC5195                       ,8.5936
"(270, 281)",212.23805,50.5,True,106.36296684726732,NGC5481                       ,30.761
"(271, 247)",162.49226,33.5,True,180.05754660490993,NGC3424                       ,27.2898
"(271, 263)",180.91858,41.5,True,239.9931808533032,NGC4111                       ,9.9834
"(271, 264)",182.33324,42.0,True,85.60650448560894,NGC4143                       ,15.8176
"(271, 265)",183.7843,42.5,True,231.34584710230655,NGC4111                       ,9.9834
"(271, 267)",186.8001,43.5,True,276.3538801258459,NGC4490                       ,9.5568
"(271, 269)",189.97534,44.5,True,293.0590822439391,NGC4736                       ,4.6423
"(271, 270)",191.62593,45.0,True,297.5595874543385,NGC4736                       ,4.6423
"(271, 275)",200.56537,47.5,True,168.04762213470573,NGC5194                       ,8.6043
"(271, 276)",202.50157,48.0,True,75.8715470810392,NGC5195                       ,8.5936
"(271, 277)",204.49124,48.5,True,228.16593601976427,NGC5195                       ,8.5936
"(271, 280)",210.80058,50.0,True,278.863196603962,NGC5480                       ,27.7117
"(271, 281)",213.02411,50.5,True,108.9856869338937,NGC5520                       ,39.4837
"(271, 282)",215.31163,51.0,True,148.5848853951836,NGC5602                       ,35.3715
"(272, 239)",156.25795,29.5,True,294.6940095684733,NGC3245                       ,21.5552
"(272, 246)",162.1614,33.0,True,222.84047730322277,NGC3424                       ,27.2898
"(272, 247)",163.09187,33.5,True,168.50156209309944,NGC3424                       ,27.2898
"(272, 262)",180.20177,41.0,True,290.3592083925114,NGC4151                       ,7.7928
"(272, 263)",181.58617,41.5,True,228.08352977370967,NGC4111                       ,9.9834
"(272, 264)",183.00606,42.0,True,104.1136819737871,NGC4143                       ,15.8176
"(272, 266)",185.95653,43.0,True,255.0761651358993,NGC4490                       ,9.5568
"(272, 267)",187.4894,43.5,True,266.79476427836585,NGC4490                       ,9.5568
"(272, 268)",189.06226,44.0,True,293.9865235691121,NGC4736                       ,4.6423
"(272, 269)",190.67636,44.5,True,274.3519934185629,NGC4736                       ,4.6423
"(272, 270)",192.33304,45.0,True,293.49387038382133,NGC4736                       ,4.6423
"(272, 274)",199.41397,47.0,True,285.4321610662838,NGC5194                       ,8.6043
"(272, 275)",201.30547,47.5,True,92.68437011642511,NGC5194                       ,8.6043
"(272, 276)",203.24881,48.0,True,87.1515881667551,NGC5195                       ,8.5936
"(272, 277)",205.24583,48.5,True,290.6484069463353,NGC5195                       ,8.5936
"(272, 280)",211.57845,50.0,True,238.3096998979952,NGC5480                       ,27.7117
"(272, 281)",213.81018,50.5,True,214.1875079470778,NGC5520                       ,39.4837
"(272, 282)",216.10614,51.0,True,182.25842697419787,NGC5602                       ,35.3715
"(273, 246)",162.75758,33.0,True,80.76708350761892,NGC3424                       ,27.2898
"(273, 247)",163.69147,33.5,True,227.43749858487664,NGC3430                       ,29.9319
"(273, 262)",180.86427,41.0,True,240.4973581888578,NGC4151                       ,7.7928
"(273, 263)",182.25377,41.5,True,215.48720872801832,NGC4143                       ,15.8176
"(273, 264)",183.67886,42.0,True,221.5943128582788,NGC4143                       ,15.8176
"(273, 265)",185.14064,42.5,True,296.7329913455107,NGC4490                       ,9.5568
"(273, 266)",186.6402,43.0,True,205.43317598173584,NGC4490                       ,9.5568
"(273, 267)",188.1787,43.5,True,268.58517299225724,NGC4490                       ,9.5568
"(273, 268)",189.75732,44.0,True,266.96334247894634,NGC4736                       ,4.6423
"(273, 269)",191.37738,44.5,True,261.0266172363007,NGC4736                       ,4.6423
"(273, 270)",193.04015,45.0,True,293.41459751463526,NGC4736                       ,4.6423
"(273, 274)",200.14711,47.0,True,210.736934284517,NGC5194                       ,8.6043
"(273, 275)",202.04556,47.5,True,18.331754974905454,NGC5194                       ,8.6043
"(273, 276)",203.99605,48.0,True,144.56150250439737,NGC5195                       ,8.5936
"(273, 279)",210.17847,49.5,True,111.96868232691764,NGC5448                       ,33.6326
"(273, 280)",212.35631,50.0,True,220.58437210937555,NGC5520                       ,39.4837
"(274, 245)",162.43939,32.5,True,119.49732365079949,NGC3424                       ,27.2898
"(274, 246)",163.35378,33.0,True,97.0056357396408,NGC3424                       ,27.2898
"(274, 261)",180.16692,40.5,True,257.42511929181074,NGC4151                       ,7.7928
"(274, 262)",181.52678,41.0,True,202.17070444836605,NGC4151                       ,7.7928
"(274, 263)",182.92136,41.5,True,220.936320950205,NGC4143                       ,15.8176
"(274, 265)",185.81882,42.5,True,219.3346755816689,NGC4490                       ,9.5568
"(274, 266)",187.32387,43.0,True,183.34156244737025,NGC4490                       ,9.5568
"(274, 267)",188.868,43.5,True,275.8611079029265,NGC4736                       ,4.6423
"(274, 268)",190.45241,44.0,True,244.04703961366428,NGC4736                       ,4.6423
"(274, 269)",192.0784,44.5,True,253.9337841529755,NGC4736                       ,4.6423
"(274, 270)",193.74725,45.0,True,296.90221866909644,NGC4736                       ,4.6423
"(274, 274)",200.88025,47.0,True,136.09394692924036,NGC5194                       ,8.6043
"(274, 275)",202.78564,47.5,True,4.750223362545204,NGC5195                       ,8.5936
"(274, 276)",204.74329,48.0,True,213.68581793172635,NGC5195                       ,8.5936
"(274, 279)",210.94836,49.5,True,41.28954821263099,NGC5448                       ,33.6326
"(274, 280)",213.13417,50.0,True,114.74542486941618,NGC5520                       ,39.4837
"(274, 281)",215.38231,50.5,True,77.04225573248702,NGC5602                       ,35.3715
"(275, 245)",163.03224,32.5,True,95.77471200320092,NGC3424                       ,27.2898
"(275, 261)",180.82446,40.5,True,198.15396241406168,NGC4151                       ,7.7928
"(275, 262)",182.18929,41.0,True,182.7898733716844,NGC4151                       ,7.7928
"(275, 263)",183.58896,41.5,True,259.9150666933877,NGC4151                       ,7.7928
"(275, 264)",185.0245,42.0,True,295.48152984341067,NGC4490                       ,9.5568
"(275, 265)",186.49698,42.5,True,149.38876867156836,NGC4490                       ,9.5568
"(275, 266)",188.00752,43.0,True,183.5406955706152,NGC4490                       ,9.5568
"(275, 267)",189.5573,43.5,True,244.8757746358449,NGC4736                       ,4.6423
"(275, 268)",191.14749,44.0,True,226.49193537477785,NGC4736                       ,4.6423
"(275, 269)",192.7794,44.5,True,253.17811564191277,NGC4736                       ,4.6423
"(275, 273)",199.75171,46.5,True,260.4279683547033,NGC5194                       ,8.6043
"(275, 274)",201.61339,47.0,True,61.72744918709104,NGC5194                       ,8.6043
"(275, 275)",203.52574,47.5,True,78.51357756825318,NGC5195                       ,8.5936
"(275, 276)",205.49052,48.0,True,286.15053408800463,NGC5195                       ,8.5936
"(275, 279)",211.71825,49.5,True,291.1613551134414,NGC5448                       ,33.6326
"(275, 280)",213.91203,50.0,True,253.8053062395765,NGC5520                       ,39.4837
"(275, 281)",216.16838,50.5,True,204.9189284233144,NGC5602                       ,35.3715
"(276, 245)",163.62509,32.5,True,172.54062804292153,NGC3430                       ,29.9319
"(276, 254)",172.79472,37.0,True,45.471570837982895,UGC06517                      ,46.7735
"(276, 260)",180.14621,40.0,True,238.3838918717303,NGC4151                       ,7.7928
"(276, 261)",181.48201,40.5,True,147.2854508878906,NGC4151                       ,7.7928
"(276, 262)",182.85179,41.0,True,181.7849706476266,NGC4151                       ,7.7928
"(276, 263)",184.25656,41.5,True,286.91062030610635,NGC4151                       ,7.7928
"(276, 264)",185.69731,42.0,True,211.8758044151928,NGC4490                       ,9.5568
"(276, 265)",187.17516,42.5,True,103.3537333998528,NGC4490                       ,9.5568
"(276, 266)",188.6912,43.0,True,207.05500364944396,NGC4490                       ,9.5568
"(276, 267)",190.24658,43.5,True,217.36565628879487,NGC4736                       ,4.6423
"(276, 268)",191.84258,44.0,True,215.61513006898943,NGC4736                       ,4.6423
"(276, 269)",193.48042,44.5,True,254.65167591138948,NGC4736                       ,4.6423
"(276, 273)",200.47807,46.5,True,189.35064983528883,NGC5194                       ,8.6043
"(276, 274)",202.34653,47.0,True,10.980344361642352,NGC5195                       ,8.5936
"(276, 275)",204.26584,47.5,True,153.8128383659009,NGC5195                       ,8.5936
"(276, 278)",210.34692,49.0,True,63.92541262286727,NGC5448                       ,33.6326
"(276, 280)",214.6899,50.0,True,290.1695476679869,NGC5602                       ,35.3715
"(277, 254)",173.42079,37.0,True,106.18166425935668,UGC06517                      ,46.7735
"(277, 260)",180.7989,40.0,True,171.74012557709025,NGC4151                       ,7.7928
"(277, 261)",182.13956,40.5,True,93.06452076709655,NGC4145                       ,14.5052
"(277, 262)",183.5143,41.0,True,192.85505741696144,NGC4151                       ,7.7928
"(277, 264)",186.37013,42.0,True,128.49283893904033,NGC4490                       ,9.5568
"(277, 265)",187.85333,42.5,True,99.98604180842416,NGC4490                       ,9.5568
"(277, 266)",189.37485,43.0,True,227.8112367157195,NGC4736                       ,4.6423
"(277, 267)",190.93588,43.5,True,194.81296552351395,NGC4736                       ,4.6423
"(277, 268)",192.53766,44.0,True,212.44606744549256,NGC4736                       ,4.6423
"(277, 269)",194.18144,44.5,True,262.82660174878043,NGC4736                       ,4.6423
"(277, 273)",201.20444,46.5,True,122.29999114295866,NGC5194                       ,8.6043
"(277, 274)",203.07967,47.0,True,33.03578352835962,NGC5195                       ,8.5936
"(277, 275)",205.00594,47.5,True,229.13381469036955,NGC5195                       ,8.5936
"(277, 278)",211.10905,49.0,True,74.1556457481784,NGC5448                       ,33.6326
"(277, 280)",215.46774,50.0,True,161.03395489459842,NGC5602                       ,35.3715
"(278, 252)",171.81345,36.0,True,211.48892491516764,NGC3694                       ,34.5081
"(278, 253)",172.91635,36.5,True,118.12972648892874,UGC06517                      ,46.7735
"(278, 255)",175.20566,37.5,True,279.00353774078513,NGC3813                       ,22.7178
"(278, 257)",177.61124,38.5,True,282.5561243749461,NGC3941                       ,12.5709
"(278, 259)",180.13942,39.5,True,236.56575855130225,NGC4151                       ,7.7928
"(278, 260)",181.45161,40.0,True,107.34267198467477,NGC4151                       ,7.7928
"(278, 261)",182.79709,40.5,True,90.87305106577548,NGC4145                       ,14.5052
"(278, 262)",184.1768,41.0,True,225.4905594783671,NGC4151                       ,7.7928
"(278, 263)",185.59175,41.5,True,225.16625043171152,NGC4490                       ,9.5568
"(278, 264)",187.04295,42.0,True,46.61076725396181,NGC4490                       ,9.5568
"(278, 265)",188.5315,42.5,True,126.1132037882214,NGC4490                       ,9.5568
"(278, 266)",190.05852,43.0,True,195.60970548606875,NGC4736                       ,4.6423
"(278, 267)",191.62518,43.5,True,179.1049003075304,NGC4736                       ,4.6423
"(278, 268)",193.23274,44.0,True,212.93921603529412,NGC4736                       ,4.6423
"(278, 269)",194.88246,44.5,True,277.1093357154692,NGC4736                       ,4.6423
"(278, 272)",200.09836,46.0,True,259.06303802100706,NGC5194                       ,8.6043
"(278, 273)",201.93082,46.5,True,71.6713453808773,NGC5194                       ,8.6043
"(278, 274)",203.8128,47.0,True,107.64365688911082,NGC5195                       ,8.5936
"(278, 278)",211.87119,49.0,True,189.73968999100416,NGC5500                       ,31.2889
"(278, 280)",216.2456,50.0,True,220.24723208153333,NGC5602                       ,35.3715
"(279, 252)",172.43149,36.0,True,199.20475294691516,NGC3694                       ,34.5081
"(279, 253)",173.53836,36.5,True,183.4963681667581,UGC06517                      ,46.7735
"(279, 254)",174.67293,37.0,True,148.0740893484658,NGC3813                       ,22.7178
"(279, 255)",175.8359,37.5,True,286.8404460317673,NGC3813                       ,22.7178
"(279, 256)",177.02805,38.0,True,233.7018796247197,NGC3941                       ,12.5709
"(279, 257)",178.25012,38.5,True,278.5890397092616,NGC3941                       ,12.5709
"(279, 259)",180.7874,39.5,True,168.82393211560853,NGC4151                       ,7.7928
"(279, 260)",182.10432,40.0,True,45.54552392689902,NGC4145                       ,14.5052
"(279, 261)",183.45464,40.5,True,127.92050004466724,NGC4151                       ,7.7928
"(279, 262)",184.83931,41.0,True,272.03544504905443,NGC4151                       ,7.7928
"(279, 263)",186.25934,41.5,True,142.50561526469738,NGC4490                       ,9.5568
"(279, 264)",187.71576,42.0,True,29.138276776208976,NGC4490                       ,9.5568
"(279, 265)",189.20967,42.5,True,189.6548944102125,NGC4490                       ,9.5568
"(279, 266)",190.74219,43.0,True,167.39362807497542,NGC4736                       ,4.6423
"(279, 267)",192.31448,43.5,True,172.12814983297875,NGC4736                       ,4.6423
"(279, 268)",193.92783,44.0,True,219.83687389763355,NGC4736                       ,4.6423
"(279, 269)",195.58347,44.5,True,296.6160846913483,NGC4736                       ,4.6423
"(279, 272)",200.81813,46.0,True,200.9385006892728,NGC5194                       ,8.6043
"(279, 273)",202.65718,46.5,True,62.394983577675454,PGC047559                     ,39.1718
"(279, 274)",204.54594,47.0,True,182.2596499858236,NGC5195                       ,8.5936
